,open,high,low,close,adj_close,volume,dividend
2024-10-31,29.3,36.11,28.45,34.77,34.0441,66221000,0.0
2024-11-29,34.88,38.205,31.87,36.96,36.1883,24599300,0.0
2024-12-31,36.93,36.93,32.73,33.92,33.92,39818700,0.718
2025-01-31,34.14,36.32,32.62,34.78,34.78,31933300,0.0
2025-02-25,33.73,37.35,33.4,36.97,36.97,13227583,0.0
